,School_ID,State,Year,Subject,isbn,title,authors,published,rating,score,description
196,9,NSW,4,MATHEMATICS,9780190322823,Maths Plus NSW Syllabus Mentals and Homework Book 4 2020,"[""Harry O'Brien"", 'Greg Purcell']",2019-11-28,0.0,0.0,"The Maths Plus NSW Syllabus Mentals and Homework Book provides students in Year 4 with opportunities to practise and develop skills and strategies.The Mentals and Homework Books: provide essential revision and consolidation activitiesdirectly correspond to the concepts and units of work presented in the Student Books link all activities to the three Australian Curriculum: Mathematics strands of Number and Algebra, Measurement and Geometry, and Statistics and Probability."
197,10,VIC,4,ENGLISH,9780190312541,Handwriting First for Victoria Foundation,['Lesley Ljungdahl'],2018-10-11,0.0,0.0,"Oxford Handwriting for Victoria is a comprehensive and engaging program designed to introduce and develop the fundamental skills of handwriting. It includes correct posture and grip models, opportunities to model and practise accurate letter formation and joining techniques, and activities to help every student develop a fluent automatic handwriting style. The Oxford Handwriting for Victoria series is comprised of seven student workbooks for years F-6 featuring words from the most recent Oxford Wordlist as well as themes and characters from Oxford Reading for Comprehension. Key Features of the handwriting books include:state-specific handwriting conventionsengaging full-colour illustrationshelpful tips along the waycolouring-in opportunitiesself-assessment tasksnumber tracing."
198,10,VIC,4,MUSIC,9781876772055,,,,,,
199,10,VIC,4,MATHEMATICS,9781741351798,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
200,10,VIC,4,MATHEMATICS,9781741352306,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
201,10,VIC,4,ENGLISH,9781922116741,Australian Curriculum English,,2012,0.0,0.0,
202,6,VIC,4,SCIENCE,9780190310776,Jacaranda Atlas Ninth Edition EBookPLUS and Print,"['Raymond Pask', 'Jacaranda Staff', 'Lynne Griffiths', 'Jane Bellamy', 'Jill Price', 'Nicole Gray', 'John Ramsdale', 'Alex Rossimel']",2017-08-25,0.0,0.0,
203,6,VIC,4,ENGLISH,9780142401088,Charlie and the Chocolate Factory,['Roald Dahl'],2018-03-16,0.0,0.0,
204,6,VIC,4,ENGLISH,9780141316253,Boy Overboard,['Morris Gleitzman'],2002-08-01,11.0,3.5,"A story of adventure, ball control and hope. Jamal and Bibi have a dream. To lead Australia to soccer glory in the next World Cup. But first they must face landmines, pirates, storms and assassins. Can Jamal and his family survive their incredible journey and get to Australia? Sometimes, to save the people you love, you have to go overboard."
205,6,VIC,4,ENGLISH,9780725334635,New Improved Modern Cursive Handwriting 4,"['Gail Nightingale', 'Paul Nightingale']",2004,0.0,0.0,New Improved Modern Cursive Handwriting for Victoria is a popular series providing a structured approach to handwriting with full teacher support.
206,6,VIC,4,MATHEMATICS,9780190310738,Advanced Primary Maths 3 Australian Curriculum Edition,"[""Harry O'Brien""]",2017-10-04,0.0,0.0,"Advanced Primary Maths is an accelerated maths program that extends students vertically and horizontally in line with the achievement standards of the Australian Curriculum, the objectives of the NSW Mathematics Syllabus and the outcomes of the Victorian Curriculum.Advanced Primary Maths:is the only advanced maths series written for Australian primary studentsis written by a well-established author with a primary teaching backgroundfollows a spiral approach across 35 units of workaddresses all forms of problem solvingfeatures Term Planners, Find a Topic pages, AC/NSW/VIC Curriculum Cross-reference Charts, Open-ended Challengers, Super Problem Solving pages, Weekly Testers, Diagnostic Reviews and Answers."
207,6,VIC,4,ENGLISH,9781741353501,Sound Waves Foundation Student Book,"['Barbara Murray', 'Terri Watson']",2018,0.0,0.0,
208,6,VIC,4,ENGLISH,9780190323219,Oxford Grammar Student Book 5,['Andrew Woods'],2020-06-16,0.0,0.0,"Oxford Grammar explores key grammatical concepts in line with the requirements of the Australian Curriculum: English, and helps students connect grammar features to a writing purpose. Best-selling textbook author Andrew Woods uses appealing stimulus pages and authentic literary texts to model grammar in context at the word, sentence and text level, with related writing activities for practice. Oxford Grammar will provide students with the tools they need to be effective when expressing their own ideas.The Student Books feature:complete coverage of the Australian Curriculum: Englishalignment to the requirements of the ACARA Literacy Learning Progression'Test yourself' units offering cumulative revision and preparation for national testing'Using grammar in texts' units to link grammar with the purpose of informative, imaginative and persuasive text typesextension and enrichment unitsopportunities for self-reflection and progress checkinga handy glossary of terms."
209,6,VIC,4,ENGLISH,9780190303488,Oxford Australian Integrated School Dictionary and Thesaurus,['Mark Gwynn'],2009,0.0,0.0,"Edited at the Australian National Dictionary Centre in Canberra, this innovative reference book is a dictionary and thesaurus in a single volume. Completely revised and updated, with hundreds of new entries, this single volume includes: over 15 000 headwords -- a simple respelling system to guide pronunciation clear definitions with Australian usage -- interesting and useful derivations that shed light on meaning and help with recognition of word elements -- example phrases or sentences that identify the different meanings of the headword and show how it is used in context -- the top section of each page contains the dictionary text, while the lower section contains corresponding thesaurus entries for two-thirds of the words covered by the dictionary -- new words and terms include 'anime', 'webcam', 'counterterrorism', 'ringtone', 'cyberspace', 'techno', 'carbon offset', 'chocker', 'HDTV', 'google' and 'text'."
210,6,VIC,4,ENGLISH,9781925487466,My Wellbeing Journal Years 1 And 2,"[""Lauren O'Brien""]",2018-08-31,0.0,0.0,
211,6,VIC,4,MATHEMATICS,9781741351798,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
212,11,QLD,4,ENGLISH,9781741353402,Think Mentals Student Book 5,"['Chris Linthorne', 'Sandra Williams']",2015-05,0.0,0.0,
213,11,QLD,4,ENGLISH,9780316382007,The Wild Robot,['Peter Brown'],2018-01-02,26.0,4.0,"Can a robot survive in the wilderness? A gloriously illustrated story from acclaimed author/illustrator Peter Brown When robot Roz opens her eyes for the first time, she discovers that she is alone on a remote, wild island. She has no idea how she got there or what her purpose is - but she knows she needs to survive. After battling a fierce storm and escaping a vicious bear attack, she realises that her only hope for survival is to adapt to her surroundings and learn from the island's unwelcoming animal inhabitants. As Roz slowly befriends the animals, the island starts to feel like home - until, one day, the robot's mysterious past comes back to haunt her. From bestselling and award-winning author and illustrator Peter Brown comes a heartwarming and action-packed novel about what happens when nature and technology collide. By turns funny, moving, surprising and dramatic, this is a novel that is as thought-provoking as it is enchanting."
214,11,QLD,4,ENGLISH,9781741353501,Sound Waves Foundation Student Book,"['Barbara Murray', 'Terri Watson']",2018,0.0,0.0,
215,13,NT,4,MATHEMATICS,9781741352306,IMaths,"['Mary Serenc', 'Chris Linthorne', 'Lena Ford']",2011-01-01,0.0,0.0,""" iMaths is an investigative-based numeracy program thath comprehensively addresses both the content and proficency strands of the Australian curriculum"". -- Back cover."
216,15,NSW,4,ENGLISH,9780142408810,Tales of a Fourth Grade Nothing,['Judy Blume'],2014-05-29,73.0,4.0,"Peter thinks he has the world's biggest problem - his little brother, Fudge. Fudge causes trouble wherever he goes and it's usually up to Peter to sort out the mess. When Peter wins a tiny green turtle called Dribble, he's determined to keep it away from his brother. But when Fudge does get his hands on Dribble - disaster strikes! Tales of a Fourth Grade Nothing is the first book in this hugely successful series from the bestselling author and household name Judy Blume, featuring cover art from picture book star, Emily Gravett."
217,15,NSW,4,ENGLISH,9780007456208,Born to Run,['Michael Morpurgo'],2010-08-19,21.0,4.5,"Discover the beautiful stories of Michael Morpurgo, author of Warhorse and the nation’s favourite storyteller Joy and heartbreak combine in this bittersweet tale of a champion greyhound’s journey through life – and from owner to owner..."
218,15,NSW,4,MATHEMATICS,9781741353396,Think Mentals Student Book 4,"['Chris Linthorne', 'Sandra Williams', 'Peter w']",2015-05,0.0,0.0,
219,15,NSW,4,ENGLISH,9780224025720,Matilda BL,['Roald Dahl'],2018-10-04,0.0,0.0,"___________ The original, magical story with a brand new cover from Quentin Blake! October 2018 marks 30 years since Matilda was published! This brand new jacket comes with a never-before-seen illustration of Matilda as the Chief Executive of the British Library - one of the careers that Quentin Blake himself has imagined that Matilda might have at 30 years old. Matilda Wormwood A remarkable child with a magical mind. Mr and Mrs Wormwood Matilda's parents - liars, swindlers and TV addicts. Miss Trunchbull Headmistress of Crunchem Hall and the world's biggest bully. Bruce Bogtrotter Chocolate-cake-eating extraordinaire! These are just some of the unforgettable characters from this classic story by the world's number one storyteller - now with a brand-new cover design from Quentin Blake to celebrate the 30th anniversary of the publication of Matilda. Also available: Matilda at 30: World Traveller Matilda at 30: Astrophysicist"
220,15,NSW,4,ENGLISH,9780140364521,The Silver Sword,['Ian Serraillier'],1983,1.0,2.0,
